"id","url","name","season","number","type","airdate","airtime","airstamp","runtime","rating","summary","_links","_embedded","medium_image","original_image"
2723329,"https://www.tvmaze.com/episodes/2723329/mirage-pavilion-1x13-episode-13","Episode 13",1,13,"regular","2024-01-01","12:00","2023-12-31 23:00:00","10.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2723329""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73642"", ""name"": ""Mirage Pavilion""}}","{""show"": {""id"": 73642, ""url"": ""https://www.tvmaze.com/shows/73642/mirage-pavilion"", ""name"": ""Mirage Pavilion"", ""type"": ""Scripted"", ""ended"": ""2024-01-04"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/496/1240410.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/496/1240410.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73642""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2723332"", ""name"": ""Episode 16""}}, ""genres"": [""Drama"", ""Fantasy"", ""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 10, ""network"": null, ""runtime"": null, ""summary"": ""<p>In the previous life, the sisters Man Zhu and Sha Hua were beautiful and powerful in the divine world. When Man Zhu experienced the disaster, she suffered a counterattack. Sha Hua saved Man Zhu and thus suffered a natural disaster. Man Zhu ignored the pain of her body and went to save Sha Hua. Sha Hua could not see her sister suffering and decided to sacrifice herself. The god was moved by the emotions of the two sisters and decided to give them a chance to meet when the red magic lily bloomed on the other side. But they agreed to \""not recognize each other\"" between meetings. Man Zhu waited again and again, and finally saw Sha Hua, who had lost her memory in the world, but at this time, Sha Hua was already a mortal, named Qian Xia, who was the chief constable of the pure evil department. After the appearance of Man Zhu, there was a legend in the bustling Guangling City. There was a place in the city called the Magic Mirror Pavilion. Its owner was a mysterious woman in red. It is said that as long as you have a wish to realize it, she can help you complete it. The price of realizing the wish is to exchange it with her with your \""one thought\"", and Qian Xia was also involved in investigating murders, and embarked on a case investigation journey with the beautiful owner Man Zhu.</p>"", ""updated"": 1704361193, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""12:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 443127}, ""premiered"": ""2023-12-27"", ""dvdCountry"": null, ""webChannel"": {""id"": 104, ""name"": ""Tencent QQ"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": ""https://v.qq.com/""}, ""officialSite"": ""https://v.qq.com/x/cover/mzc00200tyryohv/g3532gp4uub.html"", ""averageRuntime"": 10}}",NULL,NULL
2726359,"https://www.tvmaze.com/episodes/2726359/passionate-love-1x08-episode-8","Episode 8",1,8,"regular","2024-01-01","12:00","2023-12-31 23:00:00","15.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2726359""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73684"", ""name"": ""Passionate Love""}}","{""show"": {""id"": 73684, ""url"": ""https://www.tvmaze.com/shows/73684/passionate-love"", ""name"": ""Passionate Love"", ""type"": ""Scripted"", ""ended"": ""2024-01-15"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/497/1242527.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/497/1242527.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73684""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2726375"", ""name"": ""Episode 24""}}, ""genres"": [""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 10, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1705299728, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""12:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 443575}, ""premiered"": ""2023-12-30"", ""dvdCountry"": null, ""webChannel"": {""id"": 104, ""name"": ""Tencent QQ"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": ""https://v.qq.com/""}, ""officialSite"": ""https://v.qq.com/x/cover/mzc00200rg7mu49.html"", ""averageRuntime"": 15}}",NULL,NULL
2726360,"https://www.tvmaze.com/episodes/2726360/passionate-love-1x09-episode-9","Episode 9",1,9,"regular","2024-01-01","12:00","2023-12-31 23:00:00","15.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2726360""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73684"", ""name"": ""Passionate Love""}}","{""show"": {""id"": 73684, ""url"": ""https://www.tvmaze.com/shows/73684/passionate-love"", ""name"": ""Passionate Love"", ""type"": ""Scripted"", ""ended"": ""2024-01-15"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/497/1242527.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/497/1242527.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73684""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2726375"", ""name"": ""Episode 24""}}, ""genres"": [""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 10, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1705299728, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""12:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 443575}, ""premiered"": ""2023-12-30"", ""dvdCountry"": null, ""webChannel"": {""id"": 104, ""name"": ""Tencent QQ"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": ""https://v.qq.com/""}, ""officialSite"": ""https://v.qq.com/x/cover/mzc00200rg7mu49.html"", ""averageRuntime"": 15}}",NULL,NULL
2731468,"https://www.tvmaze.com/episodes/2731468/the-proud-emperor-of-eternity-1x01-episode-1","Episode 1",1,1,"regular","2024-01-01","","2023-12-31 23:00:00","16.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2731468""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73749"", ""name"": ""The Proud Emperor of Eternity""}}","{""show"": {""id"": 73749, ""url"": ""https://www.tvmaze.com/shows/73749/the-proud-emperor-of-eternity"", ""name"": ""The Proud Emperor of Eternity"", ""type"": ""Animation"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/498/1245232.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/498/1245232.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73749""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2790347"", ""name"": ""Episode 20""}}, ""genres"": [""Anime"", ""Mystery"", ""Supernatural""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 23, ""network"": null, ""runtime"": 16, ""summary"": null, ""updated"": 1709565521, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday""], ""time"": ""10:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 444082}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 118, ""name"": ""Youku"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": null, ""averageRuntime"": 16}}",NULL,NULL
2703751,"https://www.tvmaze.com/episodes/2703751/the-tourist-2x02-episode-2","Episode 2",2,2,"regular","2024-01-01","06:00","2024-01-01 01:00:00","57.0","7.5","Elliot seeks help from an unlikely ally to secure his escape from the island. Meanwhile, Helen gets acquainted with some threatening figures as she continues to track Elliot down.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2703751""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/46238"", ""name"": ""The Tourist""}}","{""show"": {""id"": 46238, ""url"": ""https://www.tvmaze.com/shows/46238/the-tourist"", ""name"": ""The Tourist"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/499/1248932.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/499/1248932.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/46238""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2703755"", ""name"": ""Episode 6""}}, ""genres"": [""Drama"", ""Thriller"", ""Mystery""], ""rating"": {""average"": 7.1}, ""status"": ""To Be Determined"", ""weight"": 96, ""network"": null, ""runtime"": null, ""summary"": ""<p>In the glowing red heart of the Australian outback, a British man is pursued by a vast tank truck trying to drive him off the road. An epic cat and mouse chase unfolds and The Man later wakes in hospital, hurt, but somehow alive. Except he has no idea who he is. With merciless figures from his past pursuing him, The Man's search for answers propels him through the vast and unforgiving outback.</p>"", ""updated"": 1732926470, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": ""21:00""}, ""externals"": {""imdb"": ""tt11847842"", ""tvrage"": null, ""thetvdb"": 395919}, ""premiered"": ""2022-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""https://www.bbc.co.uk/programmes/p0b6c8t6"", ""averageRuntime"": 57}}","https://static.tvmaze.com/uploads/images/medium_landscape/497/1244939.jpg","https://static.tvmaze.com/uploads/images/original_untouched/497/1244939.jpg"
2783434,"https://www.tvmaze.com/episodes/2783434/senior-high-2x41-episode-41","Episode 41",2,41,"regular","2024-01-01","","2023-12-31 23:00:00","23.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2783434""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/74984"", ""name"": ""Senior High""}}","{""show"": {""id"": 74984, ""url"": ""https://www.tvmaze.com/shows/74984/senior-high"", ""name"": ""Senior High"", ""type"": ""Scripted"", ""ended"": ""2024-01-19"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/506/1265577.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/506/1265577.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/74984""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2783448"", ""name"": ""Episode 55""}}, ""genres"": [""Drama"", ""Thriller"", ""Mystery""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 4, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1709020222, ""language"": null, ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": """"}, ""externals"": {""imdb"": ""tt27801903"", ""tvrage"": null, ""thetvdb"": 438418}, ""premiered"": ""2023-08-28"", ""dvdCountry"": null, ""webChannel"": {""id"": 384, ""name"": ""iWantTFC"", ""country"": {""code"": ""PH"", ""name"": ""Philippines"", ""timezone"": ""Asia/Manila""}, ""officialSite"": null}, ""officialSite"": null, ""averageRuntime"": 24}}",NULL,NULL
2881040,"https://www.tvmaze.com/episodes/2881040/my-ex-wife-conquered-the-world-1x27-episode-27","Episode 27",1,27,"regular","2024-01-01","","2023-12-31 23:00:00","2.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2881040""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/77232"", ""name"": ""My Ex-Wife Conquered the World""}}","{""show"": {""id"": 77232, ""url"": ""https://www.tvmaze.com/shows/77232/my-ex-wife-conquered-the-world"", ""name"": ""My Ex-Wife Conquered the World"", ""type"": ""Scripted"", ""ended"": ""2024-03-30"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/520/1300626.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/520/1300626.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/77232""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2881118"", ""name"": ""Episode 104""}}, ""genres"": [""Drama"", ""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 1, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1717185432, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2023-12-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 86, ""name"": ""Weibo"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": ""https://asiapoisk.com/doramas/moja_byvshaja_pokorila_mir"", ""averageRuntime"": 2}}",NULL,NULL
2705690,"https://www.tvmaze.com/episodes/2705690/eastenders-2024-01-01-01012024","01/01/2024",2024,1,"regular","2024-01-01","06:00","2024-01-01 01:00:00","29.0","NaN","The Knights receive two unexpected visitors, Whitney makes a shocking discovery, and Yolande agrees to keep a secret.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2705690""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/793"", ""name"": ""EastEnders""}}","{""show"": {""id"": 793, ""url"": ""https://www.tvmaze.com/shows/793/eastenders"", ""name"": ""EastEnders"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/549/1373237.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/549/1373237.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/793""}, ""nextepisode"": {""href"": ""https://api.tvmaze.com/episodes/3128319"", ""name"": ""10/02/2025""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3123273"", ""name"": ""06/02/2025""}}, ""genres"": [""Drama""], ""rating"": {""average"": 6.7}, ""status"": ""Running"", ""weight"": 97, ""network"": null, ""runtime"": null, ""summary"": ""<p>Set in the East End of London, the show focuses on the tensions between love and family with stories ranging from hard-hitting social issues, to personal, human tragedies. And there's plenty of funny moments too. <br /><br />Classic characters old and new across thousands of episodes have shared a drink in The Queen Vic, shed tears of despair or joy, sat on Arthur's bench in the Square... and at some point or other they probably crossed paths with Ian Beale.</p>"", ""updated"": 1738876085, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday""], ""time"": ""06:00""}, ""externals"": {""imdb"": ""tt0088512"", ""tvrage"": 3418, ""thetvdb"": 71753}, ""premiered"": ""1985-02-19"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""http://www.bbc.co.uk/programmes/b006m86d"", ""averageRuntime"": 30}}","https://static.tvmaze.com/uploads/images/medium_landscape/495/1238394.jpg","https://static.tvmaze.com/uploads/images/original_untouched/495/1238394.jpg"
2739209,"https://www.tvmaze.com/episodes/2739209/river-city-23x21-01012024","01/01/2024",23,21,"regular","2024-01-01","06:00","2024-01-01 01:00:00","28.0","NaN","Reaching breaking point, Lydia takes matters into her own hands. Meanwhile, it becomes apparent that all isn't well with Kim, and Alex experiences a setback.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2739209""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/16504"", ""name"": ""River City""}}","{""show"": {""id"": 16504, ""url"": ""https://www.tvmaze.com/shows/16504/river-city"", ""name"": ""River City"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/55/137529.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/55/137529.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/16504""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3090117"", ""name"": ""01/01/2025""}}, ""genres"": [""Drama""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 79, ""network"": null, ""runtime"": null, ""summary"": ""<p>Drama series set in a close-knit Glasgow community.</p>"", ""updated"": 1735073487, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": ""tt0338653"", ""tvrage"": 712, ""thetvdb"": 71178}, ""premiered"": ""2002-09-24"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""http://www.bbc.co.uk/programmes/b006p2xl"", ""averageRuntime"": 47}}",NULL,NULL
2739210,"https://www.tvmaze.com/episodes/2739210/river-city-23x22-03012024","03/01/2024",23,22,"regular","2024-01-01","06:00","2024-01-01 01:00:00","28.0","NaN","Andrew is finally forced to face the music, while Nicole's plans are thwarted. Meanwhile, Sonny receives the death benefits money from Lou's death.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2739210""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/16504"", ""name"": ""River City""}}","{""show"": {""id"": 16504, ""url"": ""https://www.tvmaze.com/shows/16504/river-city"", ""name"": ""River City"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/55/137529.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/55/137529.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/16504""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3090117"", ""name"": ""01/01/2025""}}, ""genres"": [""Drama""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 79, ""network"": null, ""runtime"": null, ""summary"": ""<p>Drama series set in a close-knit Glasgow community.</p>"", ""updated"": 1735073487, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": ""tt0338653"", ""tvrage"": 712, ""thetvdb"": 71178}, ""premiered"": ""2002-09-24"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""http://www.bbc.co.uk/programmes/b006p2xl"", ""averageRuntime"": 47}}",NULL,NULL
2703750,"https://www.tvmaze.com/episodes/2703750/the-tourist-2x01-episode-1","Episode 1",2,1,"regular","2024-01-01","06:00","2024-01-01 01:00:00","59.0","7.4","Elliot and Helen travel to Ireland to find answers about Elliot's past. But after Elliot is violently kidnapped, they must each continue their dangerous search alone.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2703750""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/46238"", ""name"": ""The Tourist""}}","{""show"": {""id"": 46238, ""url"": ""https://www.tvmaze.com/shows/46238/the-tourist"", ""name"": ""The Tourist"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/499/1248932.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/499/1248932.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/46238""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2703755"", ""name"": ""Episode 6""}}, ""genres"": [""Drama"", ""Thriller"", ""Mystery""], ""rating"": {""average"": 7.1}, ""status"": ""To Be Determined"", ""weight"": 96, ""network"": null, ""runtime"": null, ""summary"": ""<p>In the glowing red heart of the Australian outback, a British man is pursued by a vast tank truck trying to drive him off the road. An epic cat and mouse chase unfolds and The Man later wakes in hospital, hurt, but somehow alive. Except he has no idea who he is. With merciless figures from his past pursuing him, The Man's search for answers propels him through the vast and unforgiving outback.</p>"", ""updated"": 1732926470, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": ""21:00""}, ""externals"": {""imdb"": ""tt11847842"", ""tvrage"": null, ""thetvdb"": 395919}, ""premiered"": ""2022-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""https://www.bbc.co.uk/programmes/p0b6c8t6"", ""averageRuntime"": 57}}","https://static.tvmaze.com/uploads/images/medium_landscape/497/1244938.jpg","https://static.tvmaze.com/uploads/images/original_untouched/497/1244938.jpg"
